Ordered Time,From_Suburb,From_State,From_State,To_Suburb,To_State,To_Postcode,Items,Weight,Volume,Allowed Time (Days)
TEXT,TEXT,TEXT,TEXT,TEXT,TEXT,TEXT,INT,REAL,REAL,INT
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,9,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,21,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,9,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,9,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,6,,,
,,,,,,,4,,,
,,,,,,,5,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,9,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,26,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,16,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,28,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,2,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,9,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,32,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,10,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,5,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,4,,,
,,,,,,,5,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,14,,,
,,,,,,,4,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,5,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,7,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,3,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,12,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,6,,,
,,,,,,,1,,,
,,,,,,,4,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,4,,,
,,,,,,,2,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,8,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,5,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,3,,,
,,,,,,,2,,,
,,,,,,,1,,,
,,,,,,,1,,,
,,,,,,,1,,,
